Order ID,Order Date,Account Manager,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,Sales,Units Sold,Discount,Profit,Year,Month,Quarter
EMEA-2020-147627,21-01-2020,Austin Peters,United Arab Emirates,Dubai,EMEA,MEA,Lowes,1060,Retail,SMB,SaaS Connector Pack,38.6,4,0,11.58,2020,1,1
EMEA-2020-147627,21-01-2020,Austin Peters,United Arab Emirates,Dubai,EMEA,MEA,Lowes,1060,Retail,SMB,ChatBot Plugin,6.63,3,0,1.7901,2020,1,1
EMEA-2020-147627,21-01-2020,Austin Peters,United Arab Emirates,Dubai,EMEA,MEA,Lowes,1060,Retail,SMB,SaaS Connector Pack - Gold,23.34,3,0,10.9698,2020,1,1
APJ-2021-105970,02-03-2021,Joe Wallace,India,Mumbai,APJ,IND,Nissan Motor,1098,Transportation,Enterprise,ChatBot Plugin,10.16,1,0,2.6416,2021,3,1
EMEA-2022-112102,13-04-2022,Alan White,Spain,Madrid,EMEA,EU-WEST,Amazon,1004,Tech,SMB,Support,40.99,1,0,20.0851,2022,4,2
EMEA-2022-112102,13-04-2022,Alan White,Spain,Madrid,EMEA,EU-WEST,Amazon,1004,Tech,SMB,SaaS Connector Pack - Gold,63.9,5,0,28.755,2022,4,2
AMER-2022-114776,07-12-2022,Jennifer Dowd,United States,Tampa,AMER,NAMER,Gazprom,1027,Energy,Strategic,Support,19.44,3,0,9.3312,2022,12,4
EMEA-2022-134908,06-06-2022,Dylan Mills,France,Paris,EMEA,EU-WEST,Exxon Mobil,1034,Energy,Enterprise,Marketing Suite - Gold,124.608,4,0.2,-23.364,2022,6,2
EMEA-2022-134908,06-06-2022,Dylan Mills,France,Paris,EMEA,EU-WEST,Exxon Mobil,1034,Energy,Enterprise,FinanceHub,7.56,3,0.2,2.646,2022,6,2
EMEA-2022-148803,12-12-2022,Matt Kelly,Germany,Stuttgart,EMEA,EU-WEST,Alphabet,1053,Tech,SMB,Marketing Suite - Gold,85.224,3,0.2,7.4571,2022,12,4
APJ-2022-152170,13-11-2022,Frank Newman,India,Mumbai,APJ,IND,CVS Health,1026,Retail,Strategic,OneView,37.68,2,0,10.5504,2022,11,4
APJ-2022-152170,13-11-2022,Frank Newman,India,Mumbai,APJ,IND,CVS Health,1026,Retail,Strategic,Support,19.98,2,0,8.991,2022,11,4
APJ-2022-152170,13-11-2022,Frank Newman,India,Mumbai,APJ,IND,CVS Health,1026,Retail,Strategic,ChatBot Plugin,20.58,7,0,5.5566,2022,11,4
APJ-2022-152170,13-11-2022,Frank Newman,India,Mumbai,APJ,IND,CVS Health,1026,Retail,Strategic,ContactMatcher,17.38,2,0,8.69,2022,11,4
AMER-2020-146969,29-09-2020,Stephen Dyer,United States,New York City,AMER,NAMER,AT&T,1010,Communications,SMB,Storage,8.72,4,0,2.8776,2020,9,3
AMER-2020-146969,29-09-2020,Stephen Dyer,United States,New York City,AMER,NAMER,AT&T,1010,Communications,SMB,Support,6.48,1,0,3.1104,2020,9,3
AMER-2020-146969,29-09-2020,Stephen Dyer,United States,New York City,AMER,NAMER,AT&T,1010,Communications,SMB,Marketing Suite - Gold,62.18,1,0,16.7886,2020,9,3
AMER-2021-112452,04-04-2021,Claire Springer,Brazil,Manaus,AMER,LATAM,Airbus,1030,Manufacturing,SMB,Storage,5.84,2,0,2.628,2021,4,2
AMER-2021-112452,04-04-2021,Claire Springer,Brazil,Manaus,AMER,LATAM,Airbus,1030,Manufacturing,SMB,ContactMatcher,12.76,2,0,5.8696,2021,4,2
AMER-2021-112452,04-04-2021,Claire Springer,Brazil,Manaus,AMER,LATAM,Airbus,1030,Manufacturing,SMB,Site Analytics,10.95,1,0,0.438,2021,4,2
AMER-2021-113971,08-05-2021,Felicity King,Mexico,Guadalajara,AMER,LATAM,CVS Health,1026,Retail,Strategic,SaaS Connector Pack,8.352,6,0.2,1.2528,2021,5,2
EMEA-2023-160395,01-01-2023,Lillian Hodges,Israel,Jerusalem,EMEA,EU-EAST,Merck,1064,Healthcare,Strategic,ChatBot Plugin,3.64,2,0,1.638,2023,1,1
EMEA-2020-136567,20-12-2020,Wanda Hardacre,Spain,Zaragoza,EMEA,EU-WEST,Costco Wholesale,1025,Retail,Enterprise,Marketing Suite - Gold,122.48,2,0,0,2020,12,4
EMEA-2020-136567,20-12-2020,Wanda Hardacre,Spain,Zaragoza,EMEA,EU-WEST,Costco Wholesale,1025,Retail,Enterprise,ContactMatcher,62.31,3,0,29.2857,2020,12,4
AMER-2022-149314,03-07-2022,Robert McGrath,United States,New York City,AMER,NAMER,Walgreens,1095,Retail,Strategic,FinanceHub,195.184,1,0.2,19.5184,2022,7,3
EMEA-2023-147039,30-06-2023,Kimberly Short,Luxembourg,Luxembourg,EMEA,EU-WEST,Chevron,1017,Energy,SMB,ContactMatcher,11.54,2,0,5.77,2023,6,2
AMER-2020-126522,01-09-2020,Bella Payne,United States,Virginia Beach,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,ChatBot Plugin,53.94,3,0,15.6426,2020,9,3
EMEA-2020-127964,03-03-2020,Lisa Peake,United Kingdom,London,EMEA,UKIR,CVS Health,1026,Retail,Enterprise,Site Analytics,9.99,1,0,4.5954,2020,3,1
EMEA-2020-127964,03-03-2020,Lisa Peake,United Kingdom,London,EMEA,UKIR,CVS Health,1026,Retail,Enterprise,ContactMatcher,125.76,3,0.2,40.872,2020,3,1
EMEA-2020-127964,03-03-2020,Lisa Peake,United Kingdom,London,EMEA,UKIR,CVS Health,1026,Retail,Enterprise,ContactMatcher,25.32,5,0.2,9.1785,2020,3,1
AMER-2020-117709,04-05-2020,Jake Berry,Brazil,Rio de Janeiro,AMER,LATAM,PepsiCo,1073,Consumer Products,SMB,ContactMatcher,46.8,4,0,21.06,2020,5,2
AMER-2021-125416,02-11-2021,Penelope Nash,Canada,Toronto,AMER,NAMER,Home Depot,1047,Retail,SMB,Data Smasher,447.93,9,0,49.2723,2021,11,4
EMEA-2023-145226,09-12-2023,Molly Rees,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,SaaS Connector Pack,109.48,2,0,33.9388,2023,12,4
EMEA-2023-145226,09-12-2023,Molly Rees,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,Marketing Suite - Gold,272.94,3,0,0,2023,12,4
EMEA-2023-145226,09-12-2023,Molly Rees,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,Support,19.44,3,0,9.3312,2023,12,4
EMEA-2023-145226,09-12-2023,Molly Rees,United Kingdom,London,EMEA,UKIR,Goldman Sachs Group,1042,Finance,SMB,Marketing Suite - Gold,31.92,4,0,8.2992,2023,12,4
AMER-2020-100279,10-03-2020,Luke Davidson,Brazil,Ṣo Paulo,AMER,LATAM,Ford Motor,1009,Manufacturing,SMB,Support,22.38,2,0,10.7424,2020,3,1
AMER-2020-158064,21-04-2020,Irene Clark,United States,New York City,AMER,NAMER,Comcast,1022,Communications,SMB,ContactMatcher,16.52,5,0.2,5.5755,2020,4,2
EMEA-2021-132080,22-08-2021,Virginia Murray,United Kingdom,London,EMEA,UKIR,McKesson,1063,Consumer Products,Strategic,ContactMatcher,50.112,6,0.2,16.2864,2021,8,3
EMEA-2022-161207,30-08-2022,Anna Bower,Greece,Athens,EMEA,EU-EAST,Airbus,1030,Manufacturing,Enterprise,Support,27.93,3,0,8.0997,2022,8,3
AMER-2020-120243,27-12-2020,Samantha Piper,United States,New York City,AMER,NAMER,Fannie Mae,1035,Finance,Enterprise,FinanceHub,11.56,4,0,5.4332,2020,12,4
APJ-2022-113621,02-12-2022,Anne Lee,China,Guangzhou,APJ,APAC,Oracle,1072,Tech,SMB,Site Analytics,179.97,3,0,44.9925,2022,12,4
AMER-2020-128146,21-06-2020,Anthony Sanderson,Argentina,Buenos Aires,AMER,LATAM,American Express,1005,Finance,SMB,ChatBot Plugin,3.76,2,0,1.0904,2020,6,2
EMEA-2023-138779,15-01-2023,Bella Powell,Sweden,Stockholm,EMEA,NOR,CVS Health,1026,Retail,SMB,SaaS Connector Pack - Gold,21.744,1,0.2,7.3386,2023,1,1
EMEA-2023-138779,15-01-2023,Bella Powell,Sweden,Stockholm,EMEA,NOR,CVS Health,1026,Retail,SMB,Site Analytics,7.92,5,0.2,0.693,2023,1,1
AMER-2020-127131,24-11-2020,Justin Carr,Canada,Toronto,AMER,NAMER,ConocoPhillips,1024,Energy,Strategic,ContactMatcher,12.096,7,0.2,4.2336,2020,11,4
AMER-2020-127131,24-11-2020,Justin Carr,Canada,Toronto,AMER,NAMER,ConocoPhillips,1024,Energy,Strategic,Marketing Suite - Gold,485.88,6,0,9.7176,2020,11,4
AMER-2020-127131,24-11-2020,Justin Carr,Canada,Toronto,AMER,NAMER,ConocoPhillips,1024,Energy,Strategic,Support,25.92,4,0,12.4416,2020,11,4
AMER-2023-117212,27-02-2023,David McDonald,United States,New York City,AMER,NAMER,Prudential Financial,1078,Finance,Enterprise,OneView,81.92,4,0,22.1184,2023,2,1
AMER-2023-117212,27-02-2023,David McDonald,United States,New York City,AMER,NAMER,Prudential Financial,1078,Finance,Enterprise,Support,23.12,4,0,11.3288,2023,2,1
EMEA-2021-130519,15-09-2021,Ella Simpson,Germany,Hanover,EMEA,EU-WEST,HonHai Precision Industry,1033,Tech,Strategic,Support,15.552,3,0.2,5.4432,2021,9,3
EMEA-2021-130519,15-09-2021,Ella Simpson,Germany,Hanover,EMEA,EU-WEST,HonHai Precision Industry,1033,Tech,Strategic,SaaS Connector Pack,15.712,4,0.2,2.5532,2021,9,3
EMEA-2021-130519,15-09-2021,Ella Simpson,Germany,Hanover,EMEA,EU-WEST,HonHai Precision Industry,1033,Tech,Strategic,Marketing Suite - Gold,24.672,2,0.2,2.1588,2021,9,3
EMEA-2021-130519,15-09-2021,Ella Simpson,Germany,Hanover,EMEA,EU-WEST,HonHai Precision Industry,1033,Tech,Strategic,SaaS Connector Pack,55.968,1,0.2,-2.0988,2021,9,3
APJ-2022-130946,09-04-2022,Pippa Brown,Japan,Tokyo,APJ,JAPN,Volkswagen,1046,Manufacturing,SMB,FinanceHub,95.984,4,0.3,-4.1136,2022,4,2
EMEA-2023-133235,02-08-2023,Lauren Peters,Sweden,Stockholm,EMEA,NOR,FedEx,1036,Transportation,SMB,Site Analytics,271.96,5,0.2,16.9975,2023,8,3
EMEA-2022-137050,15-07-2022,Bella Wallace,United Kingdom,London,EMEA,UKIR,Pemex,1058,Energy,Strategic,Marketing Suite - Gold,11.21,1,0,3.363,2022,7,3
EMEA-2022-137050,15-07-2022,Bella Wallace,United Kingdom,London,EMEA,UKIR,Pemex,1058,Energy,Strategic,ContactMatcher,9.144,3,0.2,3.2004,2022,7,3
EMEA-2022-137050,15-07-2022,Bella Wallace,United Kingdom,London,EMEA,UKIR,Pemex,1058,Energy,Strategic,Storage,14.07,7,0,6.8943,2022,7,3
EMEA-2022-137050,15-07-2022,Bella Wallace,United Kingdom,London,EMEA,UKIR,Pemex,1058,Energy,Strategic,ChatBot Plugin,41.86,7,0,10.465,2022,7,3
EMEA-2022-137050,15-07-2022,Bella Wallace,United Kingdom,London,EMEA,UKIR,Pemex,1058,Energy,Strategic,ContactMatcher,8.544,2,0.2,2.8836,2022,7,3
EMEA-2023-118087,10-09-2023,Lisa Lee,France,Paris,EMEA,EU-WEST,Boeing,1014,Manufacturing,Strategic,ChatBot Plugin,4.672,1,0.2,1.5768,2023,9,3
EMEA-2023-118087,10-09-2023,Lisa Lee,France,Paris,EMEA,EU-WEST,Boeing,1014,Manufacturing,Strategic,Data Smasher,95.88,3,0.2,28.764,2023,9,3
EMEA-2023-118087,10-09-2023,Lisa Lee,France,Paris,EMEA,EU-WEST,Boeing,1014,Manufacturing,Strategic,SaaS Connector Pack,17.024,2,0.2,1.7024,2023,9,3
AMER-2020-110184,12-07-2020,Bella Hodges,United States,New York City,AMER,NAMER,Cisco Systems,1019,Tech,Enterprise,Marketing Suite - Gold,249.75,9,0,44.955,2020,7,3
AMER-2020-110184,12-07-2020,Bella Hodges,United States,New York City,AMER,NAMER,Cisco Systems,1019,Tech,Enterprise,Site Analytics,255.936,8,0.2,28.7928,2020,7,3
EMEA-2022-126004,05-12-2022,Melanie Davidson,United Kingdom,London,EMEA,UKIR,Nissan Motor,1098,Transportation,SMB,SaaS Connector Pack,113.79,3,0,20.4822,2022,12,4
EMEA-2022-126004,05-12-2022,Melanie Davidson,United Kingdom,London,EMEA,UKIR,Nissan Motor,1098,Transportation,SMB,Data Smasher,78.15,1,0,34.386,2022,12,4
EMEA-2022-126004,05-12-2022,Melanie Davidson,United Kingdom,London,EMEA,UKIR,Nissan Motor,1098,Transportation,SMB,ContactMatcher,1.728,1,0.2,0.6048,2022,12,4
EMEA-2022-126004,05-12-2022,Melanie Davidson,United Kingdom,London,EMEA,UKIR,Nissan Motor,1098,Transportation,SMB,Support,40.56,4,0,19.8744,2022,12,4
EMEA-2022-126004,05-12-2022,Melanie Davidson,United Kingdom,London,EMEA,UKIR,Nissan Motor,1098,Transportation,SMB,Marketing Suite - Gold,182.94,3,0,3.6588,2022,12,4
EMEA-2022-126004,05-12-2022,Melanie Davidson,United Kingdom,London,EMEA,UKIR,Nissan Motor,1098,Transportation,SMB,Marketing Suite - Gold,193.86,2,0,11.6316,2022,12,4
AMER-2023-100013,07-11-2023,Pippa Brown,United States,New York City,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,SaaS Connector Pack - Gold,15.28,2,0,7.4872,2023,11,4
AMER-2023-100013,07-11-2023,Pippa Brown,United States,New York City,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,SaaS Connector Pack,8.73,1,0,2.9682,2023,11,4
AMER-2023-100013,07-11-2023,Pippa Brown,United States,New York City,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,ChatBot Plugin,5.68,2,0,1.7608,2023,11,4
EMEA-2021-132570,31-10-2021,Leonard Parsons,United Kingdom,Manchester,EMEA,UKIR,Ford Motor,1009,Manufacturing,SMB,ChatBot Plugin,2.78,2,0,0.7228,2021,10,4
EMEA-2021-132570,31-10-2021,Leonard Parsons,United Kingdom,Manchester,EMEA,UKIR,Ford Motor,1009,Manufacturing,SMB,SaaS Connector Pack - Gold,79.96,2,0,35.982,2021,10,4
EMEA-2022-144344,29-10-2022,Charles Churchill,Germany,Dresden,EMEA,EU-WEST,Lowes,1060,Retail,SMB,SaaS Connector Pack,47.952,3,0.2,13.7862,2022,10,4
EMEA-2022-144344,29-10-2022,Charles Churchill,Germany,Dresden,EMEA,EU-WEST,Lowes,1060,Retail,SMB,SaaS Connector Pack,63.968,2,0.2,0,2022,10,4
EMEA-2022-144344,29-10-2022,Charles Churchill,Germany,Dresden,EMEA,EU-WEST,Lowes,1060,Retail,SMB,SaaS Connector Pack,165.048,3,0.2,41.262,2022,10,4
AMER-2020-127012,11-08-2020,Una Mackay,Canada,Toronto,AMER,NAMER,Intel,1051,Tech,SMB,SaaS Connector Pack,12.35,1,0,5.434,2020,8,3
AMER-2020-127012,11-08-2020,Una Mackay,Canada,Toronto,AMER,NAMER,Intel,1051,Tech,SMB,ChatBot Plugin,40.97,1,0,10.6522,2020,8,3
AMER-2020-127012,11-08-2020,Una Mackay,Canada,Toronto,AMER,NAMER,Intel,1051,Tech,SMB,Storage,22.96,2,0,10.7912,2020,8,3
EMEA-2022-128727,30-08-2022,Joshua Lyman,United Kingdom,London,EMEA,UKIR,Fannie Mae,1035,Finance,Enterprise,Site Analytics,22,4,0,5.5,2022,8,3
EMEA-2022-162859,15-02-2022,Charles Churchill,United Kingdom,London,EMEA,UKIR,Lowes,1060,Retail,SMB,Storage,8.72,4,0,3.5752,2022,2,1
EMEA-2023-133641,15-05-2023,Jonathan Gibson,Ukraine,Kharkiv,EMEA,EU-EAST,Ford Motor,1009,Manufacturing,SMB,SaaS Connector Pack - Gold,48.69,9,0,23.8581,2023,5,2
AMER-2020-168494,12-12-2020,Cameron King,United States,Philadelphia,AMER,NAMER,HSBC Holdings,1070,Finance,SMB,Marketing Suite,254.9745,3,0.15,11.9988,2020,12,4
EMEA-2023-115602,19-12-2023,Deirdre Sharp,United Kingdom,London,EMEA,UKIR,Bank of America Corp.,1011,Finance,SMB,ChatBot Plugin,38.82,6,0,17.469,2023,12,4
EMEA-2023-115602,19-12-2023,Deirdre Sharp,United Kingdom,London,EMEA,UKIR,Bank of America Corp.,1011,Finance,SMB,ChatBot Plugin,3.2,2,0,1.376,2023,12,4
EMEA-2023-144638,11-03-2023,Boris Springer,France,Lyon,EMEA,EU-WEST,Sprint Nextel,1081,Communications,Enterprise,ChatBot Plugin,5.248,2,0.2,0.5904,2023,3,1
EMEA-2023-144638,11-03-2023,Boris Springer,France,Lyon,EMEA,EU-WEST,Sprint Nextel,1081,Communications,Enterprise,Site Analytics,35.91,3,0.4,-8.379,2023,3,1
EMEA-2023-144638,11-03-2023,Boris Springer,France,Lyon,EMEA,EU-WEST,Sprint Nextel,1081,Communications,Enterprise,SaaS Connector Pack,6.696,1,0.2,0.5022,2023,3,1
EMEA-2023-144638,11-03-2023,Boris Springer,France,Lyon,EMEA,EU-WEST,Sprint Nextel,1081,Communications,Enterprise,SaaS Connector Pack,43.872,2,0.2,11.5164,2023,3,1
EMEA-2023-105053,08-07-2023,Jacob Vaughan,United Kingdom,Leeds,EMEA,UKIR,BNP Paribas,1065,Finance,SMB,ContactMatcher,17.472,3,0.2,6.3336,2023,7,3
APJ-2022-155992,02-10-2022,Jasmine Springer,India,Mumbai,APJ,IND,Comcast,1022,Communications,SMB,Site Analytics,69.9,2,0,18.873,2022,10,4
APJ-2022-155992,02-10-2022,Jasmine Springer,India,Mumbai,APJ,IND,Comcast,1022,Communications,SMB,SaaS Connector Pack,41.85,5,0,10.881,2022,10,4
AMER-2023-110380,03-09-2023,Adam Manning,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,ChatBot Plugin,6.57,3,0,1.7739,2023,9,3
AMER-2020-167738,24-12-2020,Jessica Buckland,United States,New York City,AMER,NAMER,Itochu,1032,Finance,Strategic,Marketing Suite - Gold,142.86,1,0,41.4294,2020,12,4
AMER-2020-167738,24-12-2020,Jessica Buckland,United States,New York City,AMER,NAMER,Itochu,1032,Finance,Strategic,FinanceHub,292.272,6,0.2,18.267,2020,12,4
EMEA-2023-121412,24-09-2023,Nathan McGrath,Russia,Moscow,EMEA,EU-EAST,Pfizer,1074,Healthcare,Strategic,SaaS Connector Pack,29.328,3,0.2,3.666,2023,9,3
EMEA-2023-100426,05-06-2023,Joshua Glover,Portugal,Lisboa,EMEA,EU-WEST,Sprint Nextel,1081,Communications,SMB,Support,12.48,2,0,5.616,2023,6,2
APJ-2022-103646,22-04-2022,Dan Tucker,Australia,Sydney,APJ,ANZ,Cigna,1038,Healthcare,Strategic,Marketing Suite - Gold,102.336,4,0.2,-12.792,2022,4,2
APJ-2022-119186,27-05-2022,Carl Miller,Japan,Saitama,APJ,JAPN,Marathon Petroleum,1061,Energy,SMB,Support,10.368,2,0.2,3.6288,2022,5,2
APJ-2022-119186,27-05-2022,Carl Miller,Japan,Saitama,APJ,JAPN,Marathon Petroleum,1061,Energy,SMB,Support,14.352,3,0.2,5.2026,2022,5,2
APJ-2022-119186,27-05-2022,Carl Miller,Japan,Saitama,APJ,JAPN,Marathon Petroleum,1061,Energy,SMB,Data Smasher,63.992,1,0.2,-7.1991,2022,5,2
APJ-2022-148698,03-05-2022,Jan Vaughan,Japan,Tokyo,APJ,JAPN,Chevron,1017,Energy,SMB,ChatBot Plugin,86.352,3,0.2,5.397,2022,5,2
EMEA-2020-163293,08-09-2020,Max Ross,Finland,Vantaa,EMEA,NOR,Goldman Sachs Group,1042,Finance,Strategic,Data Smasher,32.97,3,0,12.8583,2020,9,3
EMEA-2020-163293,08-09-2020,Max Ross,Finland,Vantaa,EMEA,NOR,Goldman Sachs Group,1042,Finance,Strategic,Data Smasher,83.88,4,0,30.1968,2020,9,3
EMEA-2023-122154,10-04-2023,Jack Hodges,Germany,Berlin,EMEA,EU-WEST,Chevron,1017,Energy,SMB,FinanceHub,15.12,3,0.2,4.914,2023,4,2
EMEA-2022-119445,27-06-2022,Jonathan Brown,Norway,Oslo,EMEA,NOR,Oracle,1072,Tech,SMB,Marketing Suite - Gold,14.9,5,0,1.043,2022,6,2
EMEA-2021-124268,04-07-2021,Samantha Rampling,United Kingdom,London,EMEA,UKIR,FedEx,1036,Transportation,Enterprise,ChatBot Plugin,15.48,3,0,4.4892,2021,7,3
EMEA-2022-154711,23-11-2022,Andrew Smith,United Kingdom,London,EMEA,UKIR,Johnson & Johnson,1055,Healthcare,Strategic,SaaS Connector Pack,39.88,2,0,11.1664,2022,11,4
EMEA-2022-154711,23-11-2022,Andrew Smith,United Kingdom,London,EMEA,UKIR,Johnson & Johnson,1055,Healthcare,Strategic,ContactMatcher,12.192,4,0.2,4.1148,2022,11,4
EMEA-2022-154711,23-11-2022,Andrew Smith,United Kingdom,London,EMEA,UKIR,Johnson & Johnson,1055,Healthcare,Strategic,ChatBot Plugin,20.82,3,0,7.4952,2022,11,4
AMER-2022-163384,11-11-2022,Michael Morgan,United States,Los Angeles,AMER,NAMER,Merck,1064,Healthcare,Enterprise,ContactMatcher,13.216,4,0.2,4.4604,2022,11,4
AMER-2022-163384,11-11-2022,Michael Morgan,United States,Los Angeles,AMER,NAMER,Merck,1064,Healthcare,Enterprise,Support,32.4,5,0,15.552,2022,11,4
AMER-2021-101707,27-08-2021,Sally Berry,United States,Seattle,AMER,NAMER,Tesco,1059,Retail,SMB,Support,32.94,3,0,9.2232,2021,8,3
AMER-2021-101707,27-08-2021,Sally Berry,United States,Seattle,AMER,NAMER,Tesco,1059,Retail,SMB,FinanceHub,3.08,1,0,1.4784,2021,8,3
AMER-2023-115427,31-12-2023,Justin Walker,United States,Columbia,AMER,NAMER,Aviva,1006,Finance,Strategic,ContactMatcher,13.904,2,0.2,4.5188,2023,12,4
AMER-2023-115427,31-12-2023,Justin Walker,United States,Columbia,AMER,NAMER,Aviva,1006,Finance,Strategic,ContactMatcher,20.72,2,0.2,6.475,2023,12,4
EMEA-2022-134425,09-12-2022,Pippa Hunter,Luxembourg,Luxembourg,EMEA,EU-WEST,Samsung Electronics,1015,Tech,Strategic,Site Analytics,114.95,5,0,2.299,2022,12,4
AMER-2021-121391,04-10-2021,Kimberly Short,United States,Los Angeles,AMER,NAMER,Chevron,1017,Energy,SMB,Marketing Suite - Gold,26.96,2,0,7.0096,2021,10,4
EMEA-2021-115847,19-09-2021,Liam Russell,Spain,Madrid,EMEA,EU-WEST,Boeing,1014,Manufacturing,Enterprise,Marketing Suite,61.96,2,0,4.3372,2021,9,3
EMEA-2023-126179,04-07-2023,Nicola Butler,Finland,Helsinki,EMEA,NOR,Target,1085,Retail,SMB,SaaS Connector Pack,23.99,1,0,5.5177,2023,7,3
AMER-2022-141397,21-06-2022,Lucas Mathis,United States,Newark,AMER,NAMER,Lowes,1060,Retail,SMB,Support,46.76,7,0,22.4448,2022,6,2
AMER-2022-141397,21-06-2022,Lucas Mathis,United States,Newark,AMER,NAMER,Lowes,1060,Retail,SMB,ContactMatcher,17.712,3,0.2,6.4206,2022,6,2
AMER-2022-141397,21-06-2022,Lucas Mathis,United States,Newark,AMER,NAMER,Lowes,1060,Retail,SMB,OneView,21.78,2,0,5.6628,2022,6,2
AMER-2022-141397,21-06-2022,Lucas Mathis,United States,Newark,AMER,NAMER,Lowes,1060,Retail,SMB,Marketing Suite - Gold,161.94,3,0,9.7164,2022,6,2
AMER-2022-141397,21-06-2022,Lucas Mathis,United States,Newark,AMER,NAMER,Lowes,1060,Retail,SMB,FinanceHub,161.568,2,0.2,-8.0784,2022,6,2
APJ-2022-141082,10-12-2022,Elizabeth Hughes,South Korea,Seoul,APJ,APAC,Enel,1013,Energy,SMB,FinanceHub,3.69,1,0,1.7343,2022,12,4
AMER-2022-134488,25-09-2022,Claire Welch,Mexico,Mexico City,AMER,LATAM,Toyota Motor,1087,Manufacturing,SMB,FinanceHub,155.372,2,0.3,-13.3176,2022,9,3
AMER-2022-145919,19-12-2022,Ruth Vaughan,United States,New York City,AMER,NAMER,Ford Motor,1009,Manufacturing,Strategic,Support,38.88,6,0,18.6624,2022,12,4
EMEA-2023-157651,11-12-2023,Angela Parsons,France,Paris,EMEA,EU-WEST,AmerisourceBergen,1007,Healthcare,SMB,Data Smasher,14.2,1,0.2,3.3725,2023,12,4
AMER-2023-167703,04-02-2023,Alexandra Morrison,Mexico,Guadalajara,AMER,LATAM,Humana,1049,Healthcare,SMB,Marketing Suite - Gold,285.552,2,0.2,35.694,2023,2,1
EMEA-2023-121804,04-03-2023,Ryan Ellison,United Kingdom,Belfast,EMEA,UKIR,Coca-Cola,1021,Consumer Products,SMB,OneView,72.8,5,0,19.656,2023,3,1
EMEA-2023-162635,10-10-2023,Joe Skinner,Sweden,Stockholm,EMEA,NOR,Sony,1028,Tech,SMB,Support,10.816,4,0.2,3.5152,2023,10,4
APJ-2020-107153,28-09-2020,Nicholas May,South Korea,Seoul,APJ,APAC,Amazon,1004,Tech,Strategic,Marketing Suite - Gold,46.26,3,0,12.4902,2020,9,3
EMEA-2021-120439,14-06-2021,Samantha Rampling,France,Paris,EMEA,EU-WEST,FedEx,1036,Transportation,Enterprise,SaaS Connector Pack,51.072,6,0.2,5.1072,2021,6,2
EMEA-2022-128258,31-03-2022,Julian Langdon,Saudi Arabia,Dhahran,EMEA,MEA,BMW,1039,Manufacturing,Strategic,Support,11.34,1,0,5.5566,2022,3,1
AMER-2023-106033,16-10-2023,Owen Scott,United States,Los Angeles,AMER,NAMER,News Corp.,1071,Misc,Enterprise,ChatBot Plugin,87.92,4,0,26.376,2023,10,4
AMER-2022-142762,24-05-2022,Cameron Lawrence,United States,Los Angeles,AMER,NAMER,Huawei,1086,Tech,SMB,SaaS Connector Pack,37.05,3,0,16.302,2022,5,2
AMER-2023-127705,03-06-2023,Nathan Marshall,Mexico,Mexico City,AMER,LATAM,Royal Dutch Shell,1031,Energy,Enterprise,Site Analytics,2.97,1,0.4,-0.6435,2023,6,2
AMER-2023-127705,03-06-2023,Nathan Marshall,Mexico,Mexico City,AMER,LATAM,Royal Dutch Shell,1031,Energy,Enterprise,Marketing Suite - Gold,27.44,2,0.2,2.401,2023,6,2
AMER-2023-123281,03-04-2023,Sarah Sanderson,United States,New York City,AMER,NAMER,Prudential Financial,1078,Finance,SMB,SaaS Connector Pack,25.11,3,0,6.5286,2023,4,2
EMEA-2023-100524,01-04-2023,Jake North,United Kingdom,London,EMEA,UKIR,Chevron,1017,Energy,SMB,SaaS Connector Pack,29.78,2,0,8.0406,2023,4,2
EMEA-2023-100524,01-04-2023,Jake North,United Kingdom,London,EMEA,UKIR,Chevron,1017,Energy,SMB,Support,75.04,8,0,36.0192,2023,4,2
EMEA-2021-131758,28-05-2021,Edward Oliver,United Kingdom,Birmingham,EMEA,UKIR,Morgan Stanley,1068,Finance,SMB,ChatBot Plugin,47.82,3,0,14.346,2021,5,2
EMEA-2021-131758,28-05-2021,Edward Oliver,United Kingdom,Birmingham,EMEA,UKIR,Morgan Stanley,1068,Finance,SMB,FinanceHub,13.05,5,0,6.003,2021,5,2
EMEA-2020-118339,17-03-2020,Robert Dyer,Luxembourg,Luxembourg,EMEA,EU-WEST,Anthem,1029,Healthcare,SMB,OneView,93.78,2,0,36.5742,2020,3,1
EMEA-2020-118339,17-03-2020,Robert Dyer,Luxembourg,Luxembourg,EMEA,EU-WEST,Anthem,1029,Healthcare,SMB,Support,47.18,7,0,23.59,2020,3,1
